userid,R,F,M,R_SC,F_SC,M_SC
15619,6,1,8.96,0.3522796846468311,-1.4539947293729687,-0.07282137931815079
15620,3,3,6.35,-0.2168445457661492,-0.8786131264570376,-0.4784572094187946
15621,2,3,6.4,-0.406552622570476,-0.8786131264570376,-0.47068640807587026
15622,7,2,1.59,0.5419877614511579,-1.1663039279150031,-1.218237497265179
15623,6,1,0.67,0.3522796846468311,-1.4539947293729687,-1.3612202419749844
15624,2,3,5.13,-0.406552622570476,-0.8786131264570376,-0.6680647621861452
15625,2,2,1.9,-0.406552622570476,-1.1663039279150031,-1.1700585289390488
15626,3,5,7.52,-0.2168445457661492,-0.3032315235411064,-0.29662045799436815
15627,11,1,3.53,1.300820068668465,-1.4539947293729687,-0.9167304051597199
15628,0,2,11.45,-0.7859687761791295,-1.1663039279150031,0.3141645275594745
15629,3,1,2.0,-0.2168445457661492,-1.4539947293729687,-1.1545169262532005
15630,0,4,7.12,-0.7859687761791295,-0.590922324999072,-0.3587868687377617
15631,0,6,7.02,-0.7859687761791295,-0.01554072208314083,-0.3743284714236102
15632,0,1,1.16,-0.7859687761791295,-1.4539947293729687,-1.2850663888143272
15633,1,7,12.81,-0.5962606993748027,0.27215007937482477,0.5255303240870131
15634,1,5,7.72,-0.5962606993748027,-0.3032315235411064,-0.2655372526226713
15636,1,5,10.44,-0.5962606993748027,-0.3032315235411064,0.15719434043240554
15637,5,3,3.63,0.16257160784250435,-0.8786131264570376,-0.9011888024738715
15638,0,7,10.83,-0.7859687761791295,0.27215007937482477,0.21780659090721444
15639,3,5,4.94,-0.2168445457661492,-0.3032315235411064,-0.6975938072892571
15640,1,3,1.4,-0.5962606993748027,-0.8786131264570376,-1.2477665423682909
15641,4,2,1.53,-0.027136468961822417,-1.1663039279150031,-1.227562458876688
15642,6,1,0.96,0.3522796846468311,-1.4539947293729687,-1.316149594186024
15643,0,3,4.71,-0.7859687761791295,-0.8786131264570376,-0.7333394934667086
15644,0,3,2.76,-0.7859687761791295,-0.8786131264570376,-1.0364007458407527
15646,0,4,7.14,-0.7859687761791295,-0.590922324999072,-0.35567854820059214
15647,0,3,4.18,-0.7859687761791295,-0.8786131264570376,-0.8157099877017052
15648,0,1,0.45,-0.7859687761791295,-1.4539947293729687,-1.3954117678838511
15649,5,3,4.33,0.16257160784250435,-0.8786131264570376,-0.7923975836729324
15650,0,6,13.15,-0.7859687761791295,-0.01554072208314083,0.5783717732188977
15651,2,1,0.78,-0.406552622570476,-1.4539947293729687,-1.3441244790205513
15652,1,1,4.22,-0.5962606993748027,-1.4539947293729687,-0.8094933466273658
15653,1,5,7.91,-0.5962606993748027,-0.3032315235411064,-0.23600820751955925
15654,2,4,9.43,-0.406552622570476,-0.590922324999072,0.00022415330533657964
15655,7,1,1.75,0.5419877614511579,-1.4539947293729687,-1.1933709329678215
15657,6,2,2.81,0.3522796846468311,-1.1663039279150031,-1.0286299444978284
15659,6,4,4.03,0.3522796846468311,-0.590922324999072,-0.8390223917304777
15660,0,4,13.81,-0.7859687761791295,-0.590922324999072,0.6809463509454973
15661,9,2,2.91,0.9214039150598115,-1.1663039279150031,-1.01308834181198
15662,0,6,10.48,-0.7859687761791295,-0.01554072208314083,0.16341098150674505
15663,0,5,9.04,-0.7859687761791295,-0.3032315235411064,-0.06038809716947233
15664,0,6,4.32,-0.7859687761791295,-0.01554072208314083,-0.7939517439415174
15665,0,5,7.14,-0.7859687761791295,-0.3032315235411064,-0.35567854820059214
15666,0,5,9.43,-0.7859687761791295,-0.3032315235411064,0.00022415330533657964
15667,1,1,0.86,-0.5962606993748027,-1.4539947293729687,-1.3316911968718725
15668,0,3,2.2,-0.7859687761791295,-0.8786131264570376,-1.1234337208815037
15669,3,4,5.66,-0.2168445457661492,-0.590922324999072,-0.5856942679511485
15670,0,4,4.09,-0.7859687761791295,-0.590922324999072,-0.8296974301189687
15671,3,5,15.08,-0.2168445457661492,-0.3032315235411064,0.8783247050557721
15672,0,1,3.62,-0.7859687761791295,-1.4539947293729687,-0.9027429627424562
15673,3,5,6.65,-0.2168445457661492,-0.3032315235411064,-0.43183240136124923
15674,4,2,2.68,-0.027136468961822417,-1.1663039279150031,-1.0488340279894315
15676,2,2,1.21,-0.406552622570476,-1.1663039279150031,-1.277295587471403
15677,2,2,8.54,-0.406552622570476,-1.1663039279150031,-0.1380961105987144
15678,6,3,2.2,0.3522796846468311,-0.8786131264570376,-1.1234337208815037
15679,2,4,9.23,-0.406552622570476,-0.590922324999072,-0.030859052066360138
15680,4,4,5.77,-0.027136468961822417,-0.590922324999072,-0.5685985049967154
15682,0,3,5.68,-0.7859687761791295,-0.8786131264570376,-0.582585947413979
15684,0,4,6.36,-0.7859687761791295,-0.590922324999072,-0.47690304915020965
15685,2,2,3.7,-0.406552622570476,-1.1663039279150031,-0.8903096805937775
15686,2,4,13.45,-0.406552622570476,-0.590922324999072,0.6249965812764428
15687,4,2,1.55,-0.027136468961822417,-1.1663039279150031,-1.2244541383395184
15688,1,3,2.58,-0.5962606993748027,-0.8786131264570376,-1.0643756306752796
15689,7,1,0.69,0.5419877614511579,-1.4539947293729687,-1.3581119214378148
15690,3,3,2.87,-0.2168445457661492,-0.8786131264570376,-1.0193049828863194
15691,0,4,6.69,-0.7859687761791295,-0.590922324999072,-0.42561576028690984
15692,1,2,1.18,-0.5962606993748027,-1.1663039279150031,-1.2819580682771576
15693,1,3,5.51,-0.5962606993748027,-0.8786131264570376,-0.6090066719799212
15694,10,1,0.96,1.1111119918641383,-1.4539947293729687,-1.316149594186024
15695,10,2,2.68,1.1111119918641383,-1.1663039279150031,-1.0488340279894315
15696,6,3,3.86,0.3522796846468311,-0.8786131264570376,-0.8654431162964201
15697,8,1,1.05,0.7316958382554847,-1.4539947293729687,-1.3021621517687603
15698,0,4,9.88,-0.7859687761791295,-0.590922324999072,0.07016136539165461
15699,0,3,5.27,-0.7859687761791295,-0.8786131264570376,-0.6463065184259574
15700,0,5,8.87,-0.7859687761791295,-0.3032315235411064,-0.08680882173541461
15701,2,4,7.72,-0.406552622570476,-0.590922324999072,-0.2655372526226713
15702,0,11,22.58,-0.7859687761791295,1.422913285206687,2.043944906494403
15703,2,7,16.26,-0.406552622570476,0.27215007937482477,1.0617156167487836
15704,3,4,8.76,-0.2168445457661492,-0.590922324999072,-0.10390458468984778
15705,1,6,16.62,-0.5962606993748027,-0.01554072208314083,1.1176653864178379
15706,4,2,5.18,-0.027136468961822417,-1.1663039279150031,-0.660293960843221
15707,1,7,14.93,-0.5962606993748027,0.27215007937482477,0.8550123010269993
15708,1,4,7.41,-0.5962606993748027,-0.590922324999072,-0.3137162209488013
15709,2,5,4.85,-0.406552622570476,-0.3032315235411064,-0.7115812497065208
15710,0,8,9.42,-0.7859687761791295,0.5598408808327904,-0.0013300069632482287
15711,9,1,8.58,0.9214039150598115,-1.4539947293729687,-0.13187946952437488
15712,1,4,5.15,-0.5962606993748027,-0.590922324999072,-0.6649564416489755
15713,3,4,11.5,-0.2168445457661492,-0.590922324999072,0.3219353289023988
15714,1,7,15.13,-0.5962606993748027,0.27215007937482477,0.8860955063986964
15716,9,5,5.59,0.9214039150598115,-0.3032315235411064,-0.5965733898312425
15717,0,6,8.62,-0.7859687761791295,-0.01554072208314083,-0.12566282845003565
15718,1,4,6.85,-0.5962606993748027,-0.590922324999072,-0.4007491959895525
15719,4,2,1.12,-0.027136468961822417,-1.1663039279150031,-1.2912830298886664
15720,2,5,4.29,-0.406552622570476,-0.3032315235411064,-0.7986142247472718
15721,2,5,10.41,-0.406552622570476,-0.3032315235411064,0.1525318596266511
15723,3,3,6.5,-0.2168445457661492,-0.8786131264570376,-0.4551448053900219
15724,0,5,6.95,-0.7859687761791295,-0.3032315235411064,-0.385207593303704
15725,0,7,8.57,-0.7859687761791295,0.27215007937482477,-0.1334336297929597
15726,1,4,3.23,-0.5962606993748027,-0.590922324999072,-0.963355213217265
15727,3,3,7.25,-0.2168445457661492,-0.8786131264570376,-0.3385827852461588
15728,1,5,14.51,-0.5962606993748027,-0.3032315235411064,0.789737569746436
15729,10,2,1.74,1.1111119918641383,-1.1663039279150031,-1.1949250932364064
15730,1,11,16.41,-0.5962606993748027,1.422913285206687,1.085028020777556
15731,3,6,14.07,-0.2168445457661492,-0.01554072208314083,0.7213545179287031
15732,6,1,0.24,0.3522796846468311,-1.4539947293729687,-1.4280491335241325
15733,3,2,2.14,-0.2168445457661492,-1.1663039279150031,-1.1327586824930127
15734,1,2,3.47,-0.5962606993748027,-1.1663039279150031,-0.9260553667712288
15735,0,13,31.11,-0.7859687761791295,1.9982948881226184,3.3696436155972727
15736,2,5,6.78,-0.406552622570476,-0.3032315235411064,-0.4116283178696463
15737,1,4,4.84,-0.5962606993748027,-0.590922324999072,-0.7131354099751056
15738,4,4,9.1,-0.027136468961822417,-0.590922324999072,-0.0510631355579632
15739,2,9,6.92,-0.406552622570476,0.8475316822907559,-0.38987007410945856
15740,6,5,9.29,0.3522796846468311,-0.3032315235411064,-0.021534090454851287
15741,4,5,6.72,-0.027136468961822417,-0.3032315235411064,-0.42095327948115546
15742,1,9,14.6,-0.5962606993748027,0.8475316822907559,0.8037250121636996
15743,3,2,3.45,-0.2168445457661492,-1.1663039279150031,-0.9291636873083985
15744,0,9,11.05,-0.7859687761791295,0.8475316822907559,0.25199811681608103
15745,1,2,2.74,-0.5962606993748027,-1.1663039279150031,-1.0395090663779223
15747,3,4,5.47,-0.2168445457661492,-0.590922324999072,-0.6152233130542606
15748,3,3,2.84,-0.2168445457661492,-0.8786131264570376,-1.023967463692074
15749,0,6,13.72,-0.7859687761791295,-0.01554072208314083,0.6669589085282337
15750,0,5,5.68,-0.7859687761791295,-0.3032315235411064,-0.582585947413979
15751,1,8,11.29,-0.5962606993748027,0.5598408808327904,0.289297963262117
15752,6,1,0.94,0.3522796846468311,-1.4539947293729687,-1.3192579147231938
15753,0,5,9.56,-0.7859687761791295,-0.3032315235411064,0.020428236796939638
15754,6,2,3.2,0.3522796846468311,-1.1663039279150031,-0.9680176940230195
15755,1,5,3.93,-0.5962606993748027,-0.3032315235411064,-0.8545639944163262
15756,4,5,5.24,-0.027136468961822417,-0.3032315235411064,-0.6509689992317119
15757,2,4,4.6,-0.406552622570476,-0.590922324999072,-0.7504352564211418
15758,0,6,8.22,-0.7859687761791295,-0.01554072208314083,-0.1878292391934291
15759,0,7,7.54,-0.7859687761791295,0.27215007937482477,-0.2935121374571984
15760,4,4,6.18,-0.027136468961822417,-0.590922324999072,-0.5048779339847369
15761,1,5,4.87,-0.5962606993748027,-0.3032315235411064,-0.708472929169351
15762,1,3,3.81,-0.5962606993748027,-0.8786131264570376,-0.8732139176393442
15763,3,2,1.09,-0.2168445457661492,-1.1663039279150031,-1.295945510694421
15764,0,2,1.31,-0.7859687761791295,-1.1663039279150031,-1.2617539847855546
15765,0,5,15.76,-0.7859687761791295,-0.3032315235411064,0.9840076033195412
15766,0,3,5.56,-0.7859687761791295,-0.8786131264570376,-0.601235870636997
15767,7,1,0.94,0.5419877614511579,-1.4539947293729687,-1.3192579147231938
15768,0,4,5.41,-0.7859687761791295,-0.590922324999072,-0.6245482746657696
15769,2,3,5.11,-0.406552622570476,-0.8786131264570376,-0.6711730827233148
15770,5,2,1.77,0.16257160784250435,-1.1663039279150031,-1.190262612430652
15771,1,5,11.47,-0.5962606993748027,-0.3032315235411064,0.31727284809664436
15772,2,3,3.63,-0.406552622570476,-0.8786131264570376,-0.9011888024738715
15773,5,2,2.43,0.16257160784250435,-1.1663039279150031,-1.0876880347040525
15774,4,2,2.02,-0.027136468961822417,-1.1663039279150031,-1.1514086057160309
15776,1,2,2.75,-0.5962606993748027,-1.1663039279150031,-1.0379549061093374
15778,7,2,3.84,0.5419877614511579,-1.1663039279150031,-0.8685514368335897
15779,0,4,3.82,-0.7859687761791295,-0.590922324999072,-0.8716597573707594
15780,3,1,0.79,-0.2168445457661492,-1.4539947293729687,-1.3425703187519664
15781,6,1,0.93,0.3522796846468311,-1.4539947293729687,-1.3208120749917787
15782,3,4,4.94,-0.2168445457661492,-0.590922324999072,-0.6975938072892571
15783,0,5,7.77,-0.7859687761791295,-0.3032315235411064,-0.2577664512797471
15784,6,2,2.68,0.3522796846468311,-1.1663039279150031,-1.0488340279894315
15785,5,1,0.44,0.16257160784250435,-1.4539947293729687,-1.3969659281524358
15787,0,5,6.74,-0.7859687761791295,-0.3032315235411064,-0.4178449589439857
15788,2,3,3.13,-0.406552622570476,-0.8786131264570376,-0.9788968159031135
15789,3,2,1.69,-0.2168445457661492,-1.1663039279150031,-1.2026958945793307
15790,2,3,11.9,-0.406552622570476,-0.8786131264570376,0.38410173964579253
15791,0,4,11.76,-0.7859687761791295,-0.590922324999072,0.36234349588560466
15792,3,2,4.15,-0.2168445457661492,-1.1663039279150031,-0.8203724685074596
15793,0,4,6.07,-0.7859687761791295,-0.590922324999072,-0.5219736969391701
15794,4,3,3.21,-0.027136468961822417,-0.8786131264570376,-0.9664635337544347
15795,0,3,2.3,-0.7859687761791295,-0.8786131264570376,-1.1078921181956554
15796,0,3,2.61,-0.7859687761791295,-0.8786131264570376,-1.0597131498695254
15797,5,1,1.93,0.16257160784250435,-1.4539947293729687,-1.1653960481332946
15800,2,3,2.46,-0.406552622570476,-0.8786131264570376,-1.0830255538982978
15801,1,4,11.58,-0.5962606993748027,-0.590922324999072,0.3343686110510775
15802,6,1,3.46,0.3522796846468311,-1.4539947293729687,-0.9276095270398137
15803,1,1,0.96,-0.5962606993748027,-1.4539947293729687,-1.316149594186024
15804,0,4,5.18,-0.7859687761791295,-0.590922324999072,-0.660293960843221
15805,7,1,2.56,0.5419877614511579,-1.4539947293729687,-1.0674839512124494
15806,0,6,7.95,-0.7859687761791295,-0.01554072208314083,-0.2297915664452199
15807,0,3,9.98,-0.7859687761791295,-0.8786131264570376,0.08570296807750297
15808,5,2,3.43,0.16257160784250435,-1.1663039279150031,-0.9322720078455683
15809,0,5,6.59,-0.7859687761791295,-0.3032315235411064,-0.44115736297275837
15810,0,1,1.44,-0.7859687761791295,-1.4539947293729687,-1.2415499012939517
15811,0,6,13.16,-0.7859687761791295,-0.01554072208314083,0.5799259334874824
15812,0,5,7.16,-0.7859687761791295,-0.3032315235411064,-0.35257022766342233
15813,4,4,12.26,-0.027136468961822417,-0.590922324999072,0.4400515093148467
15814,1,8,14.13,-0.5962606993748027,0.5598408808327904,0.7306794795402122
15816,0,7,12.07,-0.7859687761791295,0.27215007937482477,0.4105224642117348
15817,3,3,4.98,-0.2168445457661492,-0.8786131264570376,-0.6913771662149177
15818,9,2,2.32,0.9214039150598115,-1.1663039279150031,-1.1047837976584856
15819,3,6,6.9,-0.2168445457661492,-0.01554072208314083,-0.3929783946466282
15820,3,5,7.86,-0.2168445457661492,-0.3032315235411064,-0.24377900886248344
15821,8,3,2.4,0.7316958382554847,-0.8786131264570376,-1.0923505155098068
15822,1,4,7.35,-0.5962606993748027,-0.590922324999072,-0.32304118256031045
15823,6,2,2.39,0.3522796846468311,-1.1663039279150031,-1.0939046757783917
15824,6,2,2.74,0.3522796846468311,-1.1663039279150031,-1.0395090663779223
15825,2,2,2.34,-0.406552622570476,-1.1663039279150031,-1.101675477121316
15826,2,1,1.01,-0.406552622570476,-1.4539947293729687,-1.3083787928430999
15827,3,7,9.48,-0.2168445457661492,0.27215007937482477,0.007994954648260897
15828,1,5,12.08,-0.5962606993748027,-0.3032315235411064,0.4120766244803196
15829,1,5,6.78,-0.5962606993748027,-0.3032315235411064,-0.4116283178696463
15830,1,3,1.84,-0.5962606993748027,-0.8786131264570376,-1.179383490550558
15832,0,4,6.76,-0.7859687761791295,-0.590922324999072,-0.41473663840681607
15833,0,4,9.08,-0.7859687761791295,-0.590922324999072,-0.05417145609513282
15834,3,5,16.63,-0.2168445457661492,-0.3032315235411064,1.1192195466864223
15836,0,13,30.68,-0.7859687761791295,1.9982948881226184,3.3028147240481247
15837,2,3,2.3,-0.406552622570476,-0.8786131264570376,-1.1078921181956554
15838,10,2,6.18,1.1111119918641383,-1.1663039279150031,-0.5048779339847369
15840,2,1,2.18,-0.406552622570476,-1.4539947293729687,-1.1265420414186735
15842,1,4,1.6,-0.5962606993748027,-0.590922324999072,-1.2166833369965944
15843,0,10,13.93,-0.7859687761791295,1.1352224837487215,0.6995962741685152
15844,4,5,5.65,-0.027136468961822417,-0.3032315235411064,-0.5872484282197333
15845,10,3,3.09,1.1111119918641383,-0.8786131264570376,-0.9851134569774529
15846,4,5,7.54,-0.027136468961822417,-0.3032315235411064,-0.2935121374571984
15847,1,5,8.76,-0.5962606993748027,-0.3032315235411064,-0.10390458468984778
15848,4,9,14.57,-0.027136468961822417,0.8475316822907559,0.7990625313579451
15849,0,4,8.68,-0.7859687761791295,-0.590922324999072,-0.11633786683852652
15850,2,4,5.74,-0.406552622570476,-0.590922324999072,-0.5732609858024699
15851,0,5,6.32,-0.7859687761791295,-0.3032315235411064,-0.48311969022454904
15852,0,3,7.57,-0.7859687761791295,-0.8786131264570376,-0.28884965665144385
15853,9,1,0.78,0.9214039150598115,-1.4539947293729687,-1.3441244790205513
15854,1,1,1.06,-0.5962606993748027,-1.4539947293729687,-1.3006079915001756
15855,7,3,9.8,0.5419877614511579,-0.8786131264570376,0.05772808324297587
15856,5,5,11.64,0.16257160784250435,-0.3032315235411064,0.34369357266258665
15857,1,4,8.34,-0.5962606993748027,-0.590922324999072,-0.1691793159704111
15858,3,4,8.12,-0.2168445457661492,-0.590922324999072,-0.20337084187927773
15859,0,6,4.79,-0.7859687761791295,-0.01554072208314083,-0.7209062113180298
15860,3,5,6.13,-0.2168445457661492,-0.3032315235411064,-0.5126487353276611
15861,1,1,0.8,-0.5962606993748027,-1.4539947293729687,-1.3410161584833815
15862,4,2,1.63,-0.027136468961822417,-1.1663039279150031,-1.2120208561908397
15864,0,3,3.13,-0.7859687761791295,-0.8786131264570376,-0.9788968159031135
15865,0,6,10.01,-0.7859687761791295,-0.01554072208314083,0.0903654488832574
15867,2,4,5.74,-0.406552622570476,-0.590922324999072,-0.5732609858024699
15869,0,5,5.92,-0.7859687761791295,-0.3032315235411064,-0.5452861009679427
15870,1,1,2.49,-0.5962606993748027,-1.4539947293729687,-1.0783630730925433
15871,5,1,0.79,0.16257160784250435,-1.4539947293729687,-1.3425703187519664
15872,1,1,1.83,-0.5962606993748027,-1.4539947293729687,-1.180937650819143
15874,2,3,4.74,-0.406552622570476,-0.8786131264570376,-0.728677012660954
15875,1,5,7.5,-0.5962606993748027,-0.3032315235411064,-0.2997287785315378
15876,0,5,8.68,-0.7859687761791295,-0.3032315235411064,-0.11633786683852652
15877,4,1,0.96,-0.027136468961822417,-1.4539947293729687,-1.316149594186024
15878,3,2,4.4,-0.2168445457661492,-1.1663039279150031,-0.7815184617928386
15879,0,2,2.38,-0.7859687761791295,-1.1663039279150031,-1.0954588360469766
15880,2,4,6.4,-0.406552622570476,-0.590922324999072,-0.47068640807587026
15881,3,2,2.45,-0.2168445457661492,-1.1663039279150031,-1.0845797141668827
15882,1,4,5.64,-0.5962606993748027,-0.590922324999072,-0.5888025884883183
15883,0,2,2.77,-0.7859687761791295,-1.1663039279150031,-1.0348465855721678
15884,0,3,4.66,-0.7859687761791295,-0.8786131264570376,-0.7411102948096328
15885,5,1,0.44,0.16257160784250435,-1.4539947293729687,-1.3969659281524358
15886,5,2,2.16,0.16257160784250435,-1.1663039279150031,-1.1296503619558431
15887,1,2,0.8,-0.5962606993748027,-1.1663039279150031,-1.3410161584833815
15888,2,4,2.32,-0.406552622570476,-0.590922324999072,-1.1047837976584856
15889,4,2,4.2,-0.027136468961822417,-1.1663039279150031,-0.8126016671645354
15890,3,1,0.45,-0.2168445457661492,-1.4539947293729687,-1.3954117678838511
15891,0,4,3.61,-0.7859687761791295,-0.590922324999072,-0.9042971230110411
15892,3,2,2.39,-0.2168445457661492,-1.1663039279150031,-1.0939046757783917
15893,0,4,2.91,-0.7859687761791295,-0.590922324999072,-1.01308834181198
15894,0,2,4.77,-0.7859687761791295,-1.1663039279150031,-0.7240145318551996
15895,3,5,3.4,-0.2168445457661492,-0.3032315235411064,-0.9369344886513227
15896,2,1,0.67,-0.406552622570476,-1.4539947293729687,-1.3612202419749844
15898,0,3,6.97,-0.7859687761791295,-0.8786131264570376,-0.3820992727665344
