userid,R,F,M,R_SC,F_SC,M_SC,cluster
5481,15,2,6.68,2.059652375885772,-1.1663039279150031,-0.4271699205554948,1
5482,25,2,0.91,3.95673314392904,-1.1663039279150031,-1.3239203955289482,1
5483,6,10,21.33,0.3522796846468311,1.1352224837487217,1.8496748729212975,0
5484,1,6,7.4,-0.5962606993748027,-0.0155407220831408,-0.3152703812173861,2
5485,4,5,4.54,-0.0271364689618224,-0.3032315235411064,-0.7597602180326508,2
5486,6,7,12.89,0.3522796846468311,0.2721500793748247,0.5379636062356918,0
5487,2,7,5.6,-0.406552622570476,0.2721500793748247,-0.5950192295626577,2
5488,0,6,6.8,-0.7859687761791295,-0.0155407220831408,-0.4085199973324767,2
5489,7,8,12.25,0.5419877614511579,0.5598408808327904,0.4384973490462619,0
5490,5,8,9.78,0.1625716078425043,0.5598408808327904,0.0546197627058059,0
5492,8,8,18.43,0.7316958382554847,0.5598408808327904,1.3989683950316938,0
5493,0,16,24.91,-0.7859687761791295,2.8613672924965146,2.4060642490746718,0
5494,1,5,4.86,-0.5962606993748027,-0.3032315235411064,-0.7100270894379359,2
5495,1,7,7.08,-0.5962606993748027,0.2721500793748247,-0.3650035098121011,2
5496,2,10,19.08,-0.406552622570476,1.1352224837487217,1.4999888124897085,0
5497,0,6,9.96,-0.7859687761791295,-0.0155407220831408,0.0825946475403333,2
5498,13,6,11.8,1.6802362222771188,-0.0155407220831408,0.3685601369599441,1
5499,2,6,6.31,-0.406552622570476,-0.0155407220831408,-0.4846738504931339,2
5500,1,8,10.88,-0.5962606993748027,0.5598408808327904,0.2255773922501387,0
5501,5,7,9.21,0.1625716078425043,0.2721500793748247,-0.0339673726035297,2
5502,1,8,9.76,-0.5962606993748027,0.5598408808327904,0.0515114421686363,0
5503,1,9,13.2,-0.5962606993748027,0.8475316822907559,0.5861425745618217,0
5504,2,3,1.73,-0.406552622570476,-0.8786131264570376,-1.1964792535049913,2
5505,12,5,5.82,1.490528145472792,-0.3032315235411064,-0.5608277036537911,1
5506,0,8,11.57,-0.7859687761791295,0.5598408808327904,0.3328144507824927,0
5507,20,6,7.65,3.008192759907406,-0.0155407220831408,-0.276416374502765,1
5508,24,4,6.27,3.767025067124713,-0.590922324999072,-0.4908904915674733,1
5509,2,6,8.0,-0.406552622570476,-0.0155407220831408,-0.2220207651022957,2
5510,19,8,8.35,2.818484683103079,0.5598408808327904,-0.1676251557018263,1
5511,8,7,11.64,0.7316958382554847,0.2721500793748247,0.3436935726625866,2
5512,0,9,13.83,-0.7859687761791295,0.8475316822907559,0.6840546714826669,0
5513,7,6,6.2,0.5419877614511579,-0.0155407220831408,-0.5017696134475671,2
5514,7,1,0.8,0.5419877614511579,-1.4539947293729687,-1.3410161584833815,2
5515,3,8,10.64,-0.2168445457661492,0.5598408808327904,0.1882775458041025,0
5516,3,11,13.84,-0.2168445457661492,1.422913285206687,0.6856088317512516,0
5517,18,1,0.53,2.6287766062987528,-1.4539947293729687,-1.3829784857351723,1
5518,8,8,17.54,0.7316958382554847,0.5598408808327904,1.260648131127643,0
5519,1,8,11.24,-0.5962606993748027,0.5598408808327904,0.2815271619191929,0
5520,5,7,14.97,0.1625716078425043,0.2721500793748247,0.8612289421013388,0
5521,0,7,10.75,-0.7859687761791295,0.2721500793748247,0.2053733087585356,2
5522,11,5,20.31,1.300820068668465,-0.3032315235411064,1.6911505255256438,0
5523,0,8,10.02,-0.7859687761791295,0.5598408808327904,0.0919196091518422,0
5524,19,5,7.01,2.818484683103079,-0.3032315235411064,-0.375882631692195,1
5525,3,10,12.33,-0.2168445457661492,1.1352224837487217,0.4509306311949406,0
5526,1,14,22.11,-0.5962606993748027,2.285985689580584,1.9708993738709155,0
5527,10,8,12.94,1.1111119918641383,0.5598408808327904,0.5457344075786159,0
5528,0,8,14.97,-0.7859687761791295,0.5598408808327904,0.8612289421013388,0
5529,0,5,4.6,-0.7859687761791295,-0.3032315235411064,-0.7504352564211418,2
5530,0,5,5.18,-0.7859687761791295,-0.3032315235411064,-0.660293960843221,2
5531,1,6,7.26,-0.5962606993748027,-0.0155407220831408,-0.337028624977574,2
5532,6,4,3.15,0.3522796846468311,-0.590922324999072,-0.9757884953659436,2
5533,6,5,7.29,0.3522796846468311,-0.3032315235411064,-0.3323661441718194,2
5534,0,14,34.97,-0.7859687761791295,2.285985689580584,3.969549479271021,0
5535,4,9,9.83,-0.0271364689618224,0.8475316822907559,0.0623905640487302,0
5536,2,7,6.78,-0.406552622570476,0.2721500793748247,-0.4116283178696463,2
5537,0,10,11.23,-0.7859687761791295,1.1352224837487217,0.2799730016506081,0
5538,0,14,26.04,-0.7859687761791295,2.285985689580584,2.581684359424758,0
5539,28,1,0.67,4.525857374342021,-1.4539947293729687,-1.3612202419749844,1
5540,12,12,12.55,1.490528145472792,1.7106040866646526,0.4851221571038072,0
5541,0,5,6.04,-0.7859687761791295,-0.3032315235411064,-0.5266361777449247,2
5542,0,7,7.05,-0.7859687761791295,0.2721500793748247,-0.3696659906178556,2
5543,1,12,15.02,-0.5962606993748027,1.7106040866646526,0.8689997434442629,0
5544,15,1,1.78,2.059652375885772,-1.4539947293729687,-1.188708452162067,1
5545,2,6,13.6,-0.406552622570476,-0.0155407220831408,0.6483089853052154,0
5546,17,8,17.45,2.439068529494426,0.5598408808327904,1.2466606887103793,1
5547,11,9,10.71,1.300820068668465,0.8475316822907559,0.1991566676841964,0
5548,5,8,14.06,0.1625716078425043,0.5598408808327904,0.7198003576601183,0
5549,0,6,12.61,-0.7859687761791295,-0.0155407220831408,0.4944471187153161,2
5550,2,11,15.32,-0.406552622570476,1.422913285206687,0.9156245515018082,0
5551,0,11,17.08,-0.7859687761791295,1.422913285206687,1.18915675877274,0
5553,5,10,14.14,0.1625716078425043,1.1352224837487217,0.732233639808797,0
5554,3,7,9.91,-0.2168445457661492,0.2721500793748247,0.074823846197409,2
5555,5,4,7.51,0.1625716078425043,-0.590922324999072,-0.2981746182629529,2
5556,8,12,15.24,0.7316958382554847,1.7106040866646526,0.9031912693531297,0
5557,0,5,6.76,-0.7859687761791295,-0.3032315235411064,-0.414736638406816,2
5558,17,9,9.17,2.439068529494426,0.8475316822907559,-0.0401840136778692,1
5560,15,6,8.42,2.059652375885772,-0.0155407220831408,-0.1567460338217323,1
5561,12,12,13.78,1.490528145472792,1.7106040866646526,0.6762838701397426,0
5562,7,5,6.58,0.5419877614511579,-0.3032315235411064,-0.4427115232413431,2
5563,1,5,10.73,-0.5962606993748027,-0.3032315235411064,0.202264988221366,2
5564,2,5,16.8,-0.406552622570476,-0.3032315235411064,1.1456402712523648,0
5565,0,13,14.37,-0.7859687761791295,1.9982948881226184,0.7679793259862482,0
5566,23,5,4.99,3.5773169903203863,-0.3032315235411064,-0.689823005946333,1
5567,2,12,13.19,-0.406552622570476,1.7106040866646526,0.5845884142932369,0
5568,2,9,11.55,-0.406552622570476,0.8475316822907559,0.3297061302453231,0
5570,10,8,15.09,1.1111119918641383,0.5598408808327904,0.8798788653243569,0
5572,4,11,16.09,-0.0271364689618224,1.422913285206687,1.035294892182841,0
5573,0,10,12.06,-0.7859687761791295,1.1352224837487217,0.40896830394315,0
5574,4,3,3.0,-0.0271364689618224,-0.8786131264570376,-0.9991008993947164,2
5576,14,10,13.32,1.8699442990814452,1.1352224837487217,0.60479249778484,1
5577,0,6,3.73,-0.7859687761791295,-0.0155407220831408,-0.8856471997880229,2
5578,0,14,18.26,-0.7859687761791295,2.285985689580584,1.3725476704657518,0
5579,1,7,12.34,-0.5962606993748027,0.2721500793748247,0.4524847914635254,0
5580,8,9,26.37,0.7316958382554847,0.8475316822907559,2.6329716482880583,0
5581,0,9,11.94,-0.7859687761791295,0.8475316822907559,0.3903183807201317,0
5582,1,12,16.19,-0.5962606993748027,1.7106040866646526,1.0508364948686897,0
5583,4,11,14.73,-0.0271364689618224,1.422913285206687,0.8239290956553026,0
5584,1,10,13.35,-0.5962606993748027,1.1352224837487217,0.6094549785905944,0
5585,2,8,17.13,-0.406552622570476,0.5598408808327904,1.1969275601156644,0
5586,1,13,15.97,-0.5962606993748027,1.9982948881226184,1.016644968959823,0
5587,0,6,13.86,-0.7859687761791295,-0.0155407220831408,0.6887171522884212,0
5588,4,8,14.12,-0.0271364689618224,0.5598408808327904,0.7291253192716272,0
5589,1,5,7.36,-0.5962606993748027,-0.3032315235411064,-0.3214870222917255,2
5590,2,11,19.67,-0.406552622570476,1.422913285206687,1.5916842683362145,0
5591,1,11,12.76,-0.5962606993748027,1.422913285206687,0.5177595227440888,0
5592,3,6,9.17,-0.2168445457661492,-0.0155407220831408,-0.0401840136778692,2
5593,16,10,15.02,2.249360452690099,1.1352224837487217,0.8689997434442629,1
5594,0,9,8.21,-0.7859687761791295,0.8475316822907559,-0.1893833994620139,0
5595,4,10,14.3,-0.0271364689618224,1.1352224837487217,0.7571002041061545,0
5596,0,7,9.43,-0.7859687761791295,0.2721500793748247,0.0002241533053365,2
5597,6,11,14.03,0.3522796846468311,1.422913285206687,0.7151378768543636,0
5598,5,11,17.26,0.1625716078425043,1.422913285206687,1.2171316436072677,0
5600,0,16,33.22,-0.7859687761791295,2.8613672924965146,3.697571432268674,0
5601,18,5,7.04,2.6287766062987528,-0.3032315235411064,-0.3712201508864404,1
5602,2,10,12.14,-0.406552622570476,1.1352224837487217,0.4214015860918287,0
5603,0,7,9.54,-0.7859687761791295,0.2721500793748247,0.0173199162597697,2
5604,0,14,25.1,-0.7859687761791295,2.285985689580584,2.435593294177784,0
5605,2,12,15.83,-0.406552622570476,1.7106040866646526,0.9948867251996352,0
5606,4,8,11.67,-0.0271364689618224,0.5598408808327904,0.3483560534683411,0
5607,1,7,11.0,-0.5962606993748027,0.2721500793748247,0.2442273154731567,2
5608,1,11,13.05,-0.5962606993748027,1.422913285206687,0.5628301705330493,0
5609,4,7,17.4,-0.0271364689618224,0.2721500793748247,1.238889887367455,0
5610,11,4,12.98,1.300820068668465,-0.590922324999072,0.5519510486529554,1
5611,0,13,30.36,-0.7859687761791295,1.9982948881226184,3.2530815954534096,0
5612,0,7,10.95,-0.7859687761791295,0.2721500793748247,0.2364565141302324,2
5613,0,17,22.82,-0.7859687761791295,3.1490580939544803,2.081244752940439,0
5614,0,6,7.17,-0.7859687761791295,-0.0155407220831408,-0.3510160673948375,2
5615,1,18,24.76,-0.5962606993748027,3.436748895412446,2.382751845045899,0
5616,3,8,12.5,-0.2168445457661492,0.5598408808327904,0.4773513557608829,0
5617,5,10,10.41,0.1625716078425043,1.1352224837487217,0.1525318596266511,0
5618,1,7,4.6,-0.5962606993748027,0.2721500793748247,-0.7504352564211418,2
5619,2,4,5.41,-0.406552622570476,-0.590922324999072,-0.6245482746657696,2
5620,4,2,1.63,-0.0271364689618224,-1.1663039279150031,-1.2120208561908397,2
5621,3,5,11.9,-0.2168445457661492,-0.3032315235411064,0.3841017396457925,2
5622,1,9,13.36,-0.5962606993748027,0.8475316822907559,0.6110091388591792,0
5623,3,11,23.87,-0.2168445457661492,1.422913285206687,2.244431581141848,0
5624,0,6,9.73,-0.7859687761791295,-0.0155407220831408,0.0468489613628819,2
5625,3,7,5.62,-0.2168445457661492,0.2721500793748247,-0.5919109090254879,2
5626,12,13,18.24,1.490528145472792,1.9982948881226184,1.3694393499285815,0
5627,15,5,6.36,2.059652375885772,-0.3032315235411064,-0.4769030491502096,1
5628,1,9,11.01,-0.5962606993748027,0.8475316822907559,0.2457814757417415,0
5629,20,2,4.6,3.008192759907406,-1.1663039279150031,-0.7504352564211418,1
5630,1,7,5.45,-0.5962606993748027,0.2721500793748247,-0.6183316335914303,2
5631,13,9,12.0,1.6802362222771188,0.8475316822907559,0.3996433423316409,1
5632,2,11,18.69,-0.406552622570476,1.422913285206687,1.4393765620149,0
5633,2,9,13.59,-0.406552622570476,0.8475316822907559,0.6467548250366306,0
5634,16,1,2.62,2.249360452690099,-1.4539947293729687,-1.0581589896009405,1
5636,2,8,7.74,-0.406552622570476,0.5598408808327904,-0.2624289320855015,2
5637,0,5,6.25,-0.7859687761791295,-0.3032315235411064,-0.4939988121046429,2
5638,1,10,14.83,-0.5962606993748027,1.1352224837487217,0.839470698341151,0
5639,2,8,13.61,-0.406552622570476,0.5598408808327904,0.6498631455738002,0
5640,7,7,10.68,0.5419877614511579,0.2721500793748247,0.1944941868784417,2
5641,5,3,2.52,0.1625716078425043,-0.8786131264570376,-1.0737005922867888,2
5642,4,9,8.46,-0.0271364689618224,0.8475316822907559,-0.1505293927473928,0
5643,13,9,15.25,1.6802362222771188,0.8475316822907559,0.9047454296217144,0
5644,7,6,10.63,0.5419877614511579,-0.0155407220831408,0.1867233855355177,2
5645,0,8,9.63,-0.7859687761791295,0.5598408808327904,0.0313073586770335,0
5646,1,11,20.3,-0.5962606993748027,1.422913285206687,1.6895963652570594,0
5647,1,11,23.08,-0.5962606993748027,1.422913285206687,2.121652919923645,0
5648,3,7,7.4,-0.2168445457661492,0.2721500793748247,-0.3152703812173861,2
5649,6,6,4.53,0.3522796846468311,-0.0155407220831408,-0.7613143783012356,2
5650,0,10,8.9,-0.7859687761791295,1.1352224837487217,-0.0821463409296599,0
5651,0,7,10.28,-0.7859687761791295,0.2721500793748247,0.132327776135048,2
5652,5,9,10.29,0.1625716078425043,0.8475316822907559,0.1338819364036328,0
5653,5,9,8.75,0.1625716078425043,0.8475316822907559,-0.1054587449584325,0
5654,0,8,10.28,-0.7859687761791295,0.5598408808327904,0.132327776135048,0
5655,4,6,26.99,-0.0271364689618224,-0.0155407220831408,2.729329584940318,0
5656,0,9,13.41,-0.7859687761791295,0.8475316822907559,0.6187799402021036,0
5657,2,13,15.94,-0.406552622570476,1.9982948881226184,1.0119824881540682,0
5658,16,7,10.01,2.249360452690099,0.2721500793748247,0.0903654488832574,1
5659,12,6,13.23,1.490528145472792,-0.0155407220831408,0.5908050553675764,1
5660,14,5,4.47,1.8699442990814452,-0.3032315235411064,-0.7706393399127448,1
5661,2,14,18.28,-0.406552622570476,2.285985689580584,1.3756559910029214,0
5662,1,11,19.94,-0.5962606993748027,1.422913285206687,1.633646595588005,0
5663,0,13,17.13,-0.7859687761791295,1.9982948881226184,1.1969275601156644,0
5664,0,4,13.74,-0.7859687761791295,-0.590922324999072,0.6700672290654033,2
5665,0,5,7.29,-0.7859687761791295,-0.3032315235411064,-0.3323661441718194,2
5666,13,7,15.68,1.6802362222771188,0.2721500793748247,0.9715743211708624,1
5667,1,16,30.27,-0.5962606993748027,2.8613672924965146,3.239094153036146,0
5668,0,6,7.61,-0.7859687761791295,-0.0155407220831408,-0.2826330155771044,2
5669,6,9,11.64,0.3522796846468311,0.8475316822907559,0.3436935726625866,0
5670,2,11,10.75,-0.406552622570476,1.422913285206687,0.2053733087585356,0
5671,3,2,2.19,-0.2168445457661492,-1.1663039279150031,-1.1249878811500886,2
5672,10,8,10.27,1.1111119918641383,0.5598408808327904,0.1307736158664632,1
5673,0,9,11.99,-0.7859687761791295,0.8475316822907559,0.398089182063056,0
5674,0,6,7.73,-0.7859687761791295,-0.0155407220831408,-0.2639830923540863,2
5675,0,7,13.56,-0.7859687761791295,0.2721500793748247,0.6420923442308762,0
5676,5,5,4.09,0.1625716078425043,-0.3032315235411064,-0.8296974301189687,2
5677,4,12,17.9,-0.0271364689618224,1.7106040866646526,1.316597900796697,0
5678,1,7,8.64,-0.5962606993748027,0.2721500793748247,-0.1225545079128657,2
5679,0,5,12.13,-0.7859687761791295,-0.3032315235411064,0.4198474258232439,2
5680,1,11,21.77,-0.5962606993748027,1.422913285206687,1.9180579247390308,0
5681,15,3,7.19,2.059652375885772,-0.8786131264570376,-0.3479077468576678,1
5682,3,9,16.56,-0.2168445457661492,0.8475316822907559,1.1083404248063284,0
5683,2,3,3.18,-0.406552622570476,-0.8786131264570376,-0.9711260145601892,2
5684,6,5,8.65,0.3522796846468311,-0.3032315235411064,-0.1210003476442809,2
5685,3,12,19.45,-0.2168445457661492,1.7106040866646526,1.5574927424273477,0
5686,13,5,3.66,1.6802362222771188,-0.3032315235411064,-0.8965263216681169,1
5687,5,5,8.5,0.1625716078425043,-0.3032315235411064,-0.1443127516730536,2
5688,0,11,18.13,-0.7859687761791295,1.422913285206687,1.3523435869741485,0
5689,0,6,7.99,-0.7859687761791295,-0.0155407220831408,-0.2235749253708805,2
5690,12,2,1.86,1.490528145472792,-1.1663039279150031,-1.1762751700133882,1
5691,3,8,14.32,-0.2168445457661492,0.5598408808327904,0.7602085246433241,0
5692,1,6,13.41,-0.5962606993748027,-0.0155407220831408,0.6187799402021036,0
5693,0,7,14.0,-0.7859687761791295,0.2721500793748247,0.7104753960486091,0
5694,11,3,1.59,1.300820068668465,-0.8786131264570376,-1.218237497265179,1
5695,3,6,8.56,-0.2168445457661492,-0.0155407220831408,-0.1349877900615445,2
5696,7,12,19.7,0.5419877614511579,1.7106040866646526,1.5963467491419687,0
5697,1,4,4.87,-0.5962606993748027,-0.590922324999072,-0.708472929169351,2
5698,7,12,24.84,0.5419877614511579,1.7106040866646526,2.395185127194577,0
5699,0,11,19.03,-0.7859687761791295,1.422913285206687,1.4922180111467849,0
5700,4,10,13.04,-0.0271364689618224,1.1352224837487217,0.5612760102644643,0
5701,8,7,10.56,0.7316958382554847,0.2721500793748247,0.1758442636554237,2
5702,6,8,10.54,0.3522796846468311,0.5598408808327904,0.1727359431182538,0
5703,0,12,18.68,-0.7859687761791295,1.7106040866646526,1.4378224017463148,0
5704,16,2,1.38,2.249360452690099,-1.1663039279150031,-1.250874862905461,1
5705,15,6,7.79,2.059652375885772,-0.0155407220831408,-0.2546581307425773,1
5706,7,13,17.41,0.5419877614511579,1.9982948881226184,1.24044404763604,0
5707,2,10,15.54,-0.406552622570476,1.1352224837487217,0.9498160774106746,0
5708,1,8,13.82,-0.5962606993748027,0.5598408808327904,0.6825005112140821,0
5709,0,10,17.94,-0.7859687761791295,1.1352224837487217,1.3228145418710369,0
5710,8,2,4.55,0.7316958382554847,-1.1663039279150031,-0.758206057764066,2
5711,9,7,11.22,0.9214039150598116,0.2721500793748247,0.2784188413820233,2
5712,3,7,13.86,-0.2168445457661492,0.2721500793748247,0.6887171522884212,0
5713,0,12,11.77,-0.7859687761791295,1.7106040866646526,0.3638976561541894,0
5714,2,7,21.4,-0.406552622570476,0.2721500793748247,1.860553994801392,0
5715,4,6,5.85,-0.0271364689618224,-0.0155407220831408,-0.5561652228480367,2
5716,2,8,10.76,-0.406552622570476,0.5598408808327904,0.2069274690271205,0
5717,5,7,22.32,0.1625716078425043,0.2721500793748247,2.003536739511197,0
5718,0,14,16.12,-0.7859687761791295,2.285985689580584,1.0399573729885956,0
5719,2,4,8.7,-0.406552622570476,-0.590922324999072,-0.1132295463013569,2
5720,1,12,17.3,-0.5962606993748027,1.7106040866646526,1.2233482846816068,0
5721,6,6,9.4,0.3522796846468311,-0.0155407220831408,-0.0044383275004178,2
5722,18,5,6.51,2.6287766062987528,-0.3032315235411064,-0.4535906451214371,1
5723,0,12,24.59,-0.7859687761791295,1.7106040866646526,2.356331120479956,0
5724,5,10,22.13,0.1625716078425043,1.1352224837487217,1.974007694408085,0
5725,2,9,11.85,-0.406552622570476,0.8475316822907559,0.3763309383028682,0
5726,2,9,20.72,-0.406552622570476,0.8475316822907559,1.7548710965376224,0
5727,26,1,1.02,4.146441220733367,-1.4539947293729687,-1.306824632574515,1
5728,14,6,9.73,1.8699442990814452,-0.0155407220831408,0.0468489613628819,1
5729,17,2,2.73,2.439068529494426,-1.1663039279150031,-1.041063226646507,1
5730,1,7,13.37,-0.5962606993748027,0.2721500793748247,0.612563299127764,0
5731,4,10,14.46,-0.0271364689618224,1.1352224837487217,0.781966768403512,0
5732,0,10,15.33,-0.7859687761791295,1.1352224837487217,0.9171787117703932,0
5733,3,4,3.58,-0.2168445457661492,-0.590922324999072,-0.9089596038167956,2
5734,8,2,1.07,0.7316958382554847,-1.1663039279150031,-1.299053831231591,2
5735,1,2,3.44,-0.5962606993748027,-1.1663039279150031,-0.9307178475769836,2
5736,1,4,6.15,-0.5962606993748027,-0.590922324999072,-0.5095404147904913,2
5737,2,12,14.23,-0.406552622570476,1.7106040866646526,0.7462210822260605,0
5738,1,5,11.83,-0.5962606993748027,-0.3032315235411064,0.3732226177656986,2
5739,0,6,10.69,-0.7859687761791295,-0.0155407220831408,0.1960483471470265,2
5740,3,6,17.34,-0.2168445457661492,-0.0155407220831408,1.2295649257559462,0
5741,2,8,8.69,-0.406552622570476,0.5598408808327904,-0.1147837065699417,2
5742,1,6,9.32,-0.5962606993748027,-0.0155407220831408,-0.0168716096490965,2
5743,0,4,4.53,-0.7859687761791295,-0.590922324999072,-0.7613143783012356,2
5744,0,9,16.08,-0.7859687761791295,0.8475316822907559,1.033740731914256,0
5745,1,14,22.5,-0.5962606993748027,2.285985689580584,2.0315116243457245,0
5746,5,15,27.06,0.1625716078425043,2.573676491038549,2.740208706820412,0
5747,0,3,3.89,-0.7859687761791295,-0.8786131264570376,-0.8607806354906654,2
5748,1,9,14.07,-0.5962606993748027,0.8475316822907559,0.7213545179287031,0
5749,5,8,13.94,0.1625716078425043,0.5598408808327904,0.7011504344371,0
